ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120504 1:00,0.207499291,4.331383914,3.241930005,6.30468692,4.751750287
1,20120504 2:00,0.234658392,4.207560496,2.981009676,6.163285529,4.459221559
1,20120504 3:00,0.203458317,4.421437309,3.418244979,6.268134179,4.970742788
1,20120504 4:00,0.194530589,4.043963496,3.346556473,5.803529611,4.982056053
1,20120504 5:00,0.108730382,3.922391413,3.497037752,5.583251254,5.168724938
1,20120504 6:00,0.141716003,3.266502521,3.037197964,4.699252085,4.591748386
1,20120504 7:00,0.158819655,2.717927259,2.366167713,4.145189494,3.84830521
1,20120504 8:00,0.145475048,2.253401831,1.822368414,3.915291995,3.453149
1,20120504 9:00,0.107602668,1.905945816,1.146817265,3.837376943,2.743645622
1,20120504 10:00,0.061178458,1.626029848,0.703123538,4.027835959,2.370307853
1,20120504 11:00,0.040127807,1.58700671,0.804520794,3.944149422,2.694352107
1,20120504 12:00,0.014930456,1.422659264,1.02410721,3.352572176,3.150923188
1,20120504 13:00,0.046985127,1.256060484,1.130671205,2.668651165,3.174357809
1,20120504 14:00,0.001577037,1.133737956,0.957585443,2.577269314,3.065265604
1,20120504 15:00,0.005805963,1.175012429,0.879438513,2.701356249,2.907687975
1,20120504 16:00,0.015030308,1.307841186,0.876855143,2.90912972,2.901223251
1,20120504 17:00,0,1.448174393,0.788374735,3.085160023,2.754958887
1,20120504 18:00,0,1.40539903,0.635955929,3.270809467,2.568290003
1,20120504 19:00,0,1.511211769,0.57976764,3.553612248,2.4842486
1,20120504 20:00,0,1.518716219,0.631435032,3.605555616,2.56263337
1,20120504 21:00,0.003647448,1.602766054,0.896876257,3.393934488,2.95778958
1,20120504 22:00,0.019453058,1.239550695,0.915605687,2.760033016,3.222035143
1,20120504 23:00,0,1.318347416,1.319903028,1.802928366,2.370307853
1,20120505 0:00,0,1.391891021,3.824479848,2.010701838,5.146098406
1,20120505 1:00,0,1.415013526,3.035723094,2.135799721,4.520177774
1,20120505 2:00,0.012490014,1.524397133,2.799465957,2.084131066,3.854940076
1,20120505 3:00,0.043041066,1.783359529,2.981151023,2.493379621,4.110674222
1,20120505 4:00,0.087585753,1.878905451,3.186129047,2.601637755,4.437125849
1,20120505 5:00,0.102621932,1.722737289,3.704563724,2.397423547,5.151701325
1,20120505 6:00,0.09444601,1.341212538,3.858962755,1.870075208,5.561204877
1,20120505 7:00,0.073583308,0.903678109,3.114919149,1.266454093,4.841695623
1,20120505 8:00,0.159383513,0.411451877,1.994860662,0.674314901,4.092583704
1,20120505 9:00,0.052062776,0.213770659,1.524342926,0.269167033,3.885365039
1,20120505 10:00,0,0.153148419,2.076718769,0.035427879,3.708571337
1,20120505 11:00,0,-0.248803391,2.229121261,-0.317231197,3.363206895
1,20120505 12:00,0.000452259,-0.186204339,1.887713059,-0.226195947,2.885452751
1,20120505 13:00,0,-0.129535723,1.437826228,-0.154843995,2.483349866
1,20120505 14:00,0,0.307998706,1.123704061,0.141225601,2.216925868
1,20120505 15:00,0,0.800224939,0.768320085,0.599682399,1.984216018
1,20120505 16:00,0,1.520443509,0.227257964,1.241029834,1.642140762
1,20120505 17:00,0,1.898673572,0.032928149,1.958650046,1.510573356
1,20120505 18:00,0,1.965226249,-0.118808829,2.33673338,1.33460195
1,20120505 19:00,0,1.869680327,-0.090191767,2.35559654,1.326378987
1,20120505 20:00,0,1.423579712,0.331078002,1.887298093,1.554977355
1,20120505 21:00,0,1.649595238,0.263861183,1.966031282,1.603492836
1,20120505 22:00,0.005535782,1.501334325,0.086169195,1.906161253,1.528663874
1,20120505 23:00,0.045484446,1.172524566,-0.098843437,2.208791948,0.958812546
1,20120506 0:00,0.043886852,1.131670447,0.353039933,1.542020254,0.525462401
1,20120506 1:00,0.011923221,0.708654753,-0.647097928,0.920015982,-0.840670321
1,20120506 2:00,0.046706135,0.963629391,-1.124444977,1.239019861,-1.509114502
1,20120506 3:00,0.037966355,1.594621571,-1.565743893,2.086417833,-2.109186808
1,20120506 4:00,0.068508598,1.707819103,-1.610513348,2.243109166,-2.19137853
1,20120506 5:00,0.033643455,1.833345078,-1.976808891,2.471470974,-2.697621348
1,20120506 6:00,0.016445823,2.245787569,-2.083209024,3.129855633,-2.97692773
1,20120506 7:00,0.033173573,1.193386757,-1.070372778,2.737073323,-2.462683948
1,20120506 8:00,0.040127807,0.077102189,-1.552371198,1.165944083,-2.099003762
1,20120506 9:00,0.076402593,-1.3916638,-1.142469043,-0.651113258,-2.25029472
1,20120506 10:00,0.106380977,-1.283509723,-1.43259837,-1.372033921,-3.621369018
1,20120506 11:00,0.120571372,-0.839685739,-1.833779202,-0.994709948,-5.27247706
1,20120506 12:00,0.153932898,-0.572943041,-2.150653918,-0.464207902,-5.879095609
1,20120506 13:00,0.223945112,-0.508498902,-2.475668534,-0.416427585,-6.250776759
1,20120506 14:00,0.22591861,-0.401465592,-2.733819679,-0.361620751,-6.970136166
1,20120506 15:00,0.22836199,-0.156577863,-3.014646262,0.081049831,-7.407279748
1,20120506 16:00,0.149422044,0.183575115,-3.382104647,0.771053818,-7.627669941
1,20120506 17:00,0.172728122,0.672790189,-3.693746569,1.609317317,-7.325088026
1,20120506 18:00,0.346771914,0.913194847,-3.664675495,2.084309878,-6.973045607
1,20120506 19:00,0.344986369,0.977638986,-3.693746569,2.008423492,-6.986865454
1,20120506 20:00,0.195658297,1.131184153,-3.723980487,2.307753124,-7.020324031
1,20120506 21:00,0.361620141,0.876769899,-3.687932354,1.996478413,-7.426918478
1,20120506 22:00,0.562823029,0.056367988,-4.104811567,0.521612458,-7.636398265
1,20120506 23:00,0.540456708,-0.405388279,-4.454245887,-0.417130237,-7.832785565
1,20120507 0:00,0.479090299,-0.528672719,-4.818215743,-0.614575369,-8.202284634
1,20120507 1:00,0.51762051,-0.816399134,-4.865498359,-1.357922418,-8.114379976
1,20120507 2:00,0.489709599,-0.033357299,-5.41964972,0.058910445,-7.981967047
1,20120507 3:00,0.422610646,0.111801075,-4.87069121,0.276758735,-7.477690634
1,20120507 4:00,0.255333142,0.553533025,-4.277593469,0.706722465,-6.624619189
1,20120507 5:00,0.217554736,1.064402908,-4.051704461,1.706695254,-6.202005104
1,20120507 6:00,0.104877358,1.002147484,-3.581380549,1.980234084,-6.543879599
1,20120507 7:00,0.104783384,0.754064314,-2.880716614,2.14484877,-6.591400615
1,20120507 8:00,0.103749644,0.718087562,-2.722705583,2.326252515,-6.805475872
1,20120507 9:00,0.06117846,0.863558778,-2.594367986,2.877425068,-6.49266763
1,20120507 10:00,0.075650782,0.781594351,-2.493849232,2.867597325,-6.321038329
1,20120507 11:00,0.103843622,1.27995058,-2.666326061,3.823754763,-6.270749098
1,20120507 12:00,0.145569023,1.155752575,-2.799856509,3.431464046,-6.539727277
1,20120507 13:00,0.131754532,1.45232615,-2.663729635,4.162811876,-6.249987489
1,20120507 14:00,0.127901511,1.634712642,-2.345111149,4.591547139,-5.479039742
1,20120507 15:00,0.10440748,1.609372495,-2.067293633,4.577624503,-4.669798361
1,20120507 16:00,0.104219525,1.309670506,-1.829164334,4.139061499,-4.219040762
1,20120507 17:00,0.046979254,1.088178848,-1.832131677,3.716059086,-4.334383034
1,20120507 18:00,0.037402498,0.997454864,-1.840662789,3.458080848,-4.488941679
1,20120507 19:00,0.094352033,0.890463131,-1.889994871,3.173485808,-4.725624021
1,20120507 20:00,0.106850856,0.88076505,-1.926344827,3.07725583,-4.904173858
1,20120507 21:00,0.127055725,0.794733686,-2.033911021,2.813135253,-5.17638162
1,20120507 22:00,0.142185882,0.857614792,-2.551712426,2.377848162,-5.509028733
1,20120507 23:00,0.199793249,1.413220985,-3.614392243,2.031010753,-5.403836581
1,20120508 0:00,0.263039182,2.419318684,-4.819875456,3.187817932,-6.387014109
1,20120508 1:00,0.335588754,2.468024285,-3.744455023,3.4618314,-5.277153684
1,20120508 2:00,0.272624749,2.08310937,-3.868887024,2.970658191,-5.456992833
1,20120508 3:00,0.39883469,2.188598604,-4.242595055,3.167228022,-5.981006904
1,20120508 4:00,0.58396766,1.818581023,-4.706124861,2.721803802,-6.698813161
1,20120508 5:00,0.703693248,1.152227274,-4.9166704,1.811851388,-7.233162815
1,20120508 6:00,0.676346193,0.363876433,-4.432951295,0.841067902,-7.49568663
1,20120508 7:00,0.580208613,-0.151490817,-3.924510601,0.090482845,-8.27292249
1,20120508 8:00,0.600131551,-0.376158728,-4.09385349,-0.33081004,-9.166950442
1,20120508 9:00,0.496757815,-0.110422489,-4.484042581,0.111095027,-9.679078592
1,20120508 10:00,0.639413574,0.45245518,-4.443251958,1.314645346,-9.498205885
1,20120508 11:00,0.491871055,0.90742783,-4.496815402,2.390500685,-9.333353332
1,20120508 12:00,0.445540816,1.252079679,-4.586225151,2.93295298,-9.282708974
1,20120508 13:00,0.466497497,1.689739211,-3.946760032,3.977638679,-8.317882277
1,20120508 14:00,0.321774267,2.118540868,-3.132595678,5.046455713,-6.771679023
1,20120508 15:00,0.063339912,2.278787873,-2.444923458,5.709061945,-5.416684058
1,20120508 16:00,0.089747203,2.197859109,-1.90393267,5.659793803,-4.151091889
1,20120508 17:00,0.201860721,1.970775414,-1.688442814,5.255593947,-3.690641655
1,20120508 18:00,0.236913821,1.700207608,-1.68885484,5.006739558,-3.905105007
1,20120508 19:00,0.195282394,1.479566004,-1.786917146,4.51154446,-4.218789959
1,20120508 20:00,0.129499106,1.30120062,-2.022184274,4.0530491,-4.759340963
1,20120508 21:00,0.168593175,1.377700446,-2.401660676,3.71571315,-5.282321476
1,20120508 22:00,0.099238792,1.76784956,-2.904333,3.761964875,-5.381026296
1,20120508 23:00,0.110609903,3.146859585,-3.899789011,4.451216123,-5.498335166
1,20120509 0:00,0.109858093,3.708529361,-3.682239022,5.397365538,-5.343301417
1,20120509 1:00,0.194906487,4.131914057,-3.825918531,6.00516774,-5.535110774
1,20120509 2:00,0.236819845,5.120955233,-3.787781065,7.409322291,-5.538617424
1,20120509 3:00,0.465745693,5.885003096,-3.60208368,8.592864562,-5.370298242
1,20120509 4:00,0.547316968,6.452327028,-3.079208317,9.50135161,-4.547112244
1,20120509 5:00,0.666384724,5.766891287,-2.617994467,8.714059291,-3.897943733
1,20120509 6:00,0.45569025,5.591078956,-2.178166112,8.830046434,-3.380274583
1,20120509 7:00,0.442251658,4.775139348,-1.842057409,8.365151029,-3.094482639
1,20120509 8:00,0.502866254,3.985920117,-1.651370075,7.92392647,-3.01470636
1,20120509 9:00,0.351282772,3.645525757,-1.355893814,7.651711748,-2.571991846
1,20120509 10:00,0.483507177,3.492948536,-0.857611771,7.286233894,-1.506847024
1,20120509 11:00,0.382482842,2.898904227,-0.751040719,6.577528782,-1.322747919
1,20120509 12:00,0.364627376,2.50816713,-0.819474304,6.05108918,-1.519558629
1,20120509 13:00,0.206935436,2.105037974,-0.832662027,5.491510394,-1.583993315
1,20120509 14:00,0.182501642,1.781295443,-0.8408598,4.889324086,-1.610293188
1,20120509 15:00,0.144441309,1.762320103,-0.672270811,4.875121579,-1.182481934
1,20120509 16:00,0.081383326,1.832799937,-0.309430239,4.979273299,-0.332557732
1,20120509 17:00,0.085518277,1.888176948,0.097250598,4.939979695,0.653687473
1,20120509 18:00,0.053848321,2.034170889,0.232335644,4.429162851,1.215628075
1,20120509 19:00,0.036556712,1.633365244,-1.046160556,3.297696439,0.150483253
1,20120509 20:00,0.057231461,0.509947682,-1.849185907,2.302574097,-1.649304665
1,20120509 21:00,0.11051593,0.19007767,-1.693071791,1.788443334,-2.874002044
1,20120509 22:00,0.16549196,0.28534162,-1.875204927,1.765245906,-3.322414864
1,20120509 23:00,0.214641476,0.578491256,-1.795722169,1.679084028,-3.008569723
1,20120510 0:00,0.206935431,1.552429611,-1.862730055,2.209784383,-2.511940471
1,20120510 1:00,0.111549662,1.671664077,-2.009895711,2.27398887,-2.665699967
1,20120510 2:00,0.188234185,1.807170112,-2.157244209,2.434983369,-2.868316462
1,20120510 3:00,0.265294611,1.935213495,-2.542089198,2.595473183,-3.431454485
1,20120510 4:00,0.185790804,2.96820153,-2.925561375,3.989413011,-4.046095584
1,20120510 5:00,0.193496846,3.783987137,-3.226207223,5.312696947,-4.660736683
1,20120510 6:00,0.193026968,3.027509968,-2.789652979,4.69799068,-4.395297756
1,20120510 7:00,0.229019825,1.872762888,-2.164565873,4.013637889,-4.385110334
1,20120510 8:00,0.192745036,1.501594184,-1.670353521,4.301812995,-4.045529617
1,20120510 9:00,0.270557274,1.517697799,-1.585696775,4.646512815,-3.780656657
1,20120510 10:00,0.368104497,1.481955628,-1.794364213,4.604623964,-4.198906907
1,20120510 11:00,0.400056375,1.572292985,-2.22771523,4.621278567,-5.135017752
1,20120510 12:00,0.512827727,1.891223131,-2.539801178,4.94478162,-5.634767375
1,20120510 13:00,0.531904882,2.298526778,-2.731994871,5.516589667,-5.842477581
1,20120510 14:00,0.482567411,2.652020782,-2.789652979,6.057107247,-5.794936281
1,20120510 15:00,0.651724458,3.253746131,-2.766315173,6.81110656,-5.230100353
1,20120510 16:00,0.92726246,3.6335558,-2.849141502,7.295604111,-5.10388952
1,20120510 17:00,0.98665536,4.023577518,-2.915951691,7.518170174,-5.166711953
1,20120510 18:00,0.94502395,4.625302867,-1.985642698,8.138932661,-3.249212834
1,20120510 19:00,0.96720232,4.948553495,-0.348335478,8.20100891,-0.083188609
1,20120510 20:00,0.954703481,4.483905266,0.44057387,7.652921055,1.045351309
1,20120510 21:00,0.935156452,3.690114841,0.1715027,7.389475512,0.803117064
1,20120510 22:00,0.86176109,3.467413618,-0.466397318,7.067486514,-0.316367369
1,20120510 23:00,0.831030892,4.123734152,-0.796329824,7.092216077,-0.799703923
1,20120511 0:00,0.806879033,5.947763214,0.437370641,8.696104844,0.548431526
1,20120511 1:00,0.737524653,6.006300317,2.235617317,8.634715986,3.299585704
1,20120511 2:00,0.631331629,5.539108302,2.349636917,8.03482048,3.463853013
1,20120511 3:00,0.652382281,5.417060949,2.48838366,7.752147205,3.625937367
1,20120511 4:00,0.674090759,5.422747744,2.594618789,7.776750249,3.806576833
1,20120511 5:00,0.627008727,5.121347651,2.71596495,7.405087239,4.064165436
1,20120511 6:00,0.642326835,4.35319299,2.591871329,6.460225644,3.961020847
1,20120511 7:00,0.679353423,3.330444927,1.847309601,5.82106996,3.366711548
1,20120511 8:00,0.607367721,2.640593047,1.292780541,5.745166951,3.069829768
1,20120511 9:00,0.561695313,2.760015725,1.16960274,5.548866066,2.671986352
1,20120511 10:00,0.420825099,2.678650824,0.982317532,6.002190244,2.629964483
1,20120511 11:00,0.406540723,2.645842396,0.779921294,6.18226359,2.291060833
1,20120511 12:00,0.320928476,2.685212509,0.643006192,6.082281005,1.958706046
1,20120511 13:00,0.430504648,2.579788094,0.655369763,5.840961783,2.005639562
1,20120511 14:00,0.342167079,2.310321538,0.653996033,5.602259907,2.192282152
1,20120511 15:00,0.336716471,2.15021641,0.597673097,5.353088649,2.193373629
1,20120511 16:00,0.41048772,2.007609109,0.468542466,5.121715339,1.94942849
1,20120511 17:00,0.455784221,1.934993122,0.385660748,4.990324613,1.8391893
1,20120511 18:00,0.46518183,1.919682522,0.400313869,4.88981856,1.860473104
1,20120511 19:00,0.2373837,1.848816317,0.366428526,4.700322771,1.834277652
1,20120511 20:00,0.288318758,1.828693815,0.389324028,4.632271798,1.889942986
1,20120511 21:00,0.466309547,1.838755066,0.532649871,4.549563691,2.150806021
1,20120511 22:00,0.377220178,2.106034393,0.506091089,4.64169424,1.978898373
1,20120511 23:00,0.28690912,2.972176893,1.138464857,4.488841284,2.054210295
1,20120512 0:00,0.153932899,3.81819689,2.470067258,5.375074348,3.635214923
1,20120512 1:00,0.436237185,4.933817968,3.101211261,7.02759571,4.383090425
1,20120512 2:00,0.383328625,5.204477785,2.975789963,7.417080992,4.281909991
1,20120512 3:00,0.632647296,5.504918941,2.823463107,7.850740261,4.024495063
1,20120512 4:00,0.510196393,5.580686171,2.524604437,8.148645325,3.793863191
1,20120512 5:00,0.606146023,6.07470603,2.728258821,8.891522508,4.14601078
1,20120512 6:00,0.556526634,5.607401784,2.686037791,8.505269469,4.280918025
1,20120512 7:00,0.641669006,4.639070304,1.401193871,7.746769778,2.64020785
1,20120512 8:00,0.606897834,4.047385171,0.838246793,7.78825023,1.95327206
1,20120512 9:00,0.741189722,3.848550936,0.53359308,7.853972504,1.540118621
1,20120512 10:00,0.712151105,3.932201462,0.537732397,7.865824062,1.5634298
1,20120512 11:00,0.857626137,3.972493862,0.433007683,7.714447348,1.391323866
1,20120512 12:00,0.87971054,4.095122905,0.363467162,7.986494467,1.308990767
1,20120512 13:00,0.869843049,4.262423957,0.560498639,8.152416275,1.678993727
1,20120512 14:00,0.863546649,4.324176439,0.69419857,8.177735512,1.906153721
1,20120512 15:00,0.929423912,4.4555647,0.851492607,8.093697194,2.115954327
1,20120512 16:00,0.890141881,4.690311725,1.322960784,8.108780994,2.788010641
1,20120512 17:00,0.949158892,4.472645174,2.234438333,7.502735431,4.168329994
1,20120512 18:00,0.869561113,3.924318167,3.434426259,6.433940412,6.106133698
1,20120512 19:00,0.838548985,3.765776332,3.24691521,6.388150303,6.008425142
1,20120512 20:00,0.852175528,3.657599998,2.605735046,6.329431222,5.032331543
1,20120512 21:00,0.668640151,3.385188338,2.287835519,6.063309881,4.70895094
1,20120512 22:00,0.740343937,3.409276185,2.423605109,5.723924366,4.626617842
1,20120512 23:00,0.724180037,3.313800716,2.547784611,5.656047263,5.161286998
1,20120513 0:00,0.571656786,3.922566323,4.514787931,5.878533323,6.887306167
1,20120513 1:00,0.439902256,3.068058788,3.936170044,4.619073322,6.171768279
1,20120513 2:00,0.354008075,3.171634521,4.313634872,4.786103572,6.859187635
1,20120513 3:00,0.333897176,3.147503974,5.769897844,4.661769257,8.72065122
1,20120513 4:00,0.273188602,3.190196481,5.560551453,4.792672177,8.488585468
1,20120513 5:00,0.398364803,2.951118443,6.212869311,4.325832013,9.286825821
1,20120513 6:00,0.373837046,2.148870555,5.467101422,3.174449336,8.472675523
1,20120513 7:00,0.265482561,1.390057653,4.112075984,2.080776549,6.926667747
1,20120513 8:00,0.194812513,1.063738406,3.178491858,1.841022454,6.488321326
1,20120513 9:00,0.253547591,0.910416621,2.962732229,1.645371853,6.398896462
1,20120513 10:00,0.121981016,0.673194779,2.860120431,1.156949128,6.308922979
1,20120513 11:00,0.219434261,0.647208036,2.974184439,1.027922952,5.972071036
1,20120513 12:00,0.219622213,0.687673107,2.331486437,1.276122396,5.624246718
1,20120513 13:00,0.258528333,0.662057603,1.992501033,1.186507852,5.287394775
1,20120513 14:00,0.138144907,0.674308496,2.014031187,1.06780377,5.037773222
1,20120513 15:00,0.108636402,0.748927573,2.136340785,1.224981112,5.27587378
1,20120513 16:00,0.135513578,0.639783252,2.387831308,0.978658412,5.608336773
1,20120513 17:00,0.074898973,0.732964288,2.481281338,1.184161921,5.680205835
1,20120513 18:00,0.100648433,0.839881175,2.776748345,1.406086944,5.945737334
1,20120513 19:00,0.051780848,0.608970399,2.731855684,1.011032252,5.980300318
1,20120513 20:00,0.031575981,0.552913281,2.611378439,0.883413635,5.53646771
1,20120513 21:00,0.100930362,0.559224348,2.2540695,0.973966551,5.205101955
1,20120513 22:00,0.051029037,0.723683308,2.44967324,1.135835754,4.874833438
1,20120513 23:00,0.026971146,0.854359503,3.76163837,1.221227623,5.625343955
1,20120514 0:00,0.012498825,0.665769995,4.213771605,0.955199107,5.975911368
1,20120514 1:00,0.016058171,-0.239462737,4.772472462,-0.372172354,7.333227013
1,20120514 2:00,0.097171315,0.138175064,4.167412516,0.133009253,6.226725188
1,20120514 3:00,0.081477304,0.468233828,4.18250667,0.656279203,6.009027387
1,20120514 4:00,0.088995393,1.097075628,4.114798607,1.510738119,5.830443139
1,20120514 5:00,0.076872473,1.260774128,3.754263957,1.786800702,5.53143032
1,20120514 6:00,0.065313408,1.106059082,3.454105922,1.65630622,5.418206877
1,20120514 7:00,0.018695375,0.747053632,2.786081791,1.272574923,5.140809443
1,20120514 8:00,0.102058076,0.672524233,2.426840925,1.232522161,5.140809443
1,20120514 9:00,0.034959119,0.823579353,2.527756126,1.442260817,5.101181238
1,20120514 10:00,0.114180996,0.7903073,2.393202524,1.401346705,4.980238015
1,20120514 11:00,0.102058073,0.730417605,2.248729907,1.218740566,4.695120801
1,20120514 12:00,0.026595244,0.675518718,2.312556616,1.003833813,4.373977945
1,20120514 13:00,0.038060332,0.460581256,2.330238339,0.624839939,4.252520071
1,20120514 14:00,0,0.41865847,1.788142578,0.661877976,3.891234358
1,20120514 15:00,0.019641009,0.76502054,1.058448046,1.235536885,3.211893703
1,20120514 16:00,0,1.548910106,1.319792542,2.003860829,3.224760003
1,20120514 17:00,0,1.553568194,1.388794389,2.576227714,3.635452308
1,20120514 18:00,0,1.559889884,1.415532604,2.744190908,3.762056703
1,20120514 19:00,0,1.257114202,1.228796356,2.495691516,3.644716045
1,20120514 20:00,0,1.044505784,1.019203245,2.225227706,3.412093335
1,20120514 21:00,0,1.129349519,0.938126075,2.341079242,3.160943153
1,20120514 22:00,0,1.217187739,0.916131736,2.645566366,3.168662934
1,20120514 23:00,0,1.358261243,1.411219989,2.131771262,2.82744865
1,20120515 0:00,0,0.920068307,3.481275399,1.369907441,4.639538383
1,20120515 1:00,0,-0.01055138,3.444948704,0.044576173,4.766851892
1,20120515 2:00,0,-0.074253249,3.069463184,-0.085353942,4.179284628
1,20120515 3:00,0,-0.185657448,2.914187218,-0.206335701,3.923165564
1,20120515 4:00,0,-0.227434023,2.968634635,-0.258952029,4.040776216
1,20120515 5:00,0,-0.270988324,2.634287164,-0.327675395,3.712243982
1,20120515 6:00,0,-0.264469993,2.729872629,-0.377070315,3.848808417
1,20120515 7:00,0,-0.214397361,1.736106442,-0.522749535,3.794377041
1,20120515 8:00,0.003183442,-0.394836609,1.534852657,-0.987706061,3.705926055
1,20120515 9:00,0.007142187,-0.706827623,1.350941382,-1.806301578,3.549435849
1,20120515 10:00,0,-0.965486841,1.142024627,-2.495324914,3.125648707
1,20120515 11:00,0,-1.508878598,1.078300984,-3.015403307,2.436994602
1,20120515 12:00,0,-1.984716745,0.837925721,-3.120278028,1.621981946
1,20120515 13:00,0,-2.014345522,0.457197117,-2.724760736,0.939645769
1,20120515 14:00,0,-1.766352664,-0.054608601,-2.368974141,0.340900633
1,20120515 15:00,0.00168276,-1.382067435,-0.17842606,-2.170678594,-0.121280068
1,20120515 16:00,0,-1.145333513,-0.213111081,-2.180342817,-0.451756279
1,20120515 17:00,0,-0.888155734,-0.281674495,-1.990995625,-0.763278708
1,20120515 18:00,0,-0.837786815,-0.500270791,-1.718249764,-1.027173682
1,20120515 19:00,7.64E-05,-0.987708423,-0.652320244,-1.750821777,-1.270170896
1,20120515 20:00,0.006484353,-0.831564772,-0.687811894,-1.647378793,-1.840728355
1,20120515 21:00,0.03298562,-0.686383768,-0.8555906,-1.059292901,-2.425865647
1,20120515 22:00,0.049149515,-0.505648232,-1.409340996,-0.083922205,-2.857914693
1,20120515 23:00,0.054976034,0.22914542,-1.547677766,0.734315377,-2.581383864
1,20120516 0:00,0.081007422,0.94971726,-1.679964823,1.410811016,-2.366088332
1,20120516 1:00,0.044168779,1.265049161,-2.179502575,1.683074856,-2.899447945
1,20120516 2:00,0.040033831,1.390754836,-2.133363933,1.839780243,-2.882945363
1,20120516 3:00,0.038060333,1.747614655,-2.025485811,2.300323903,-2.794797424
1,20120516 4:00,0.023869937,2.020393194,-1.825662337,2.677551351,-2.556918739
1,20120516 5:00,0.012968704,1.964339008,-1.76159933,2.616570974,-2.44462068
1,20120516 6:00,0.003271544,1.602484262,-1.699859851,2.189708336,-2.438985652
1,20120516 7:00,0,0.899586967,-1.104040688,2.093628789,-2.677266839
1,20120516 8:00,0,1.231194653,-2.198754671,2.033002949,-3.165501771
1,20120516 9:00,0,0.789421067,-2.179834508,2.011376187,-3.764022252
1,20120516 10:00,0,0.438111167,-2.036771522,1.855734411,-4.280432324
1,20120516 11:00,0,0.127038184,-2.108468982,1.441635108,-4.682934329
1,20120516 12:00,0,-0.001442451,-2.291363889,1.232103696,-4.928863054
1,20120516 13:00,0,0.066821558,-2.247880708,1.313647224,-5.194514377
1,20120516 14:00,0.029408655,0.086801268,-2.188796691,1.357609821,-5.539458595
1,20120516 15:00,0.039188046,0.042679409,-2.231616006,1.238485364,-5.853410159
1,20120516 16:00,0.049807348,0.083748812,-2.212363911,1.237067215,-6.011190945
1,20120516 17:00,0.124894273,0.152290317,-2.250536169,1.325701484,-6.059088684
1,20120516 18:00,0.169720888,0.226381741,-2.264477342,1.41220853,-6.105376414
1,20120516 19:00,0.267080152,0.322395347,-2.275099188,1.552959749,-6.223712004
1,20120516 20:00,0.300723607,0.3531974,-2.347128579,1.585931697,-6.401215388
1,20120516 21:00,0.365661117,0.35180992,-2.460649556,1.53948734,-6.641106583
1,20120516 22:00,0.419227509,0.458923365,-2.644208329,1.648330222,-6.741732084
1,20120516 23:00,0.467343287,0.879052265,-3.547729088,1.922741918,-6.469238227
1,20120517 0:00,0.445728771,1.152108301,-3.958661747,1.857507097,-6.005555917
1,20120517 1:00,0.46894087,1.312197432,-3.880522825,1.93669874,-5.574794101
1,20120517 2:00,0.467907138,1.775992248,-4.026835648,2.477052103,-5.686091188
1,20120517 3:00,0.402123851,1.957087389,-3.930898885,2.764080852,-5.482422025
1,20120517 4:00,0.312564602,1.696202805,-3.954975679,2.404932506,-5.536493484
1,20120517 5:00,0.196598062,1.443386816,-3.809033268,2.099420846,-5.425646993
1,20120517 6:00,0.162390748,0.919824627,-3.099323475,1.64387143,-5.285962391
1,20120517 7:00,0.175829336,0.316771832,-2.148475333,1.192308526,-5.526580383
1,20120517 8:00,0.146696736,0.040646567,-2.298492278,0.791845436,-6.133983107
1,20120517 9:00,0.10525326,-0.083669569,-2.505182291,0.425448889,-6.601701228
1,20120517 10:00,0.187764301,0.242062615,-2.555928764,1.111853498,-6.606207183
1,20120517 11:00,0.185132972,0.054094226,-2.738541983,0.816126908,-6.872058523
1,20120517 12:00,0.247345168,-0.202606642,-2.894855935,0.153641362,-7.355998082
1,20120517 13:00,0.289070567,-0.075600974,-2.92078479,0.308752858,-7.405563586
1,20120517 14:00,0.311060987,0.072323275,-3.164516024,0.584546895,-7.552908312
1,20120517 15:00,0.297246491,0.106689515,-3.169331383,0.63637153,-7.273088512
1,20120517 16:00,0.354759883,0.176916178,-3.354537487,0.845844531,-7.236139681
1,20120517 17:00,0.362559901,-0.198422925,-3.486404234,0.048904862,-7.485318988
1,20120517 18:00,0.411427482,0.082184892,-3.669387865,0.5305478,-7.688988151
1,20120517 19:00,0.449769751,0.250430047,-3.630864996,0.858528882,-7.59616548
1,20120517 20:00,0.469880634,0.540301807,-3.680500232,1.409754547,-7.621398827
1,20120517 21:00,0.430128732,0.739625997,-3.766065452,1.914954137,-7.528576156
1,20120517 22:00,0.265482564,0.53910646,-3.280455045,1.545295901,-6.844572198
1,20120517 23:00,0.12667982,1.147538319,-3.650496843,2.289686115,-6.475083895
1,20120518 0:00,0.083826704,1.488212346,-4.173518883,2.451683401,-6.480941636
1,20120518 1:00,0.041349498,2.521233573,-4.134225125,3.728287771,-5.975255045
1,20120518 2:00,0.085424299,3.271024357,-3.849550399,4.738657829,-5.510640626
1,20120518 3:00,0.19199323,3.459785325,-3.582092288,4.963467288,-5.077983813
1,20120518 4:00,0.243586121,3.911550907,-2.965897627,5.554758582,-4.23823627
1,20120518 5:00,0.181091999,4.827689482,-2.15711711,7.046984386,-3.286391281
1,20120518 6:00,0.205713744,4.152142345,-1.434419669,6.5371335,-2.166400121
1,20120518 7:00,0.207499291,2.703340629,-0.912716197,5.376183521,-1.599029709
